,Store Type,Common Name,Shop Name,Address,Postcode,Latitude,Longitude,LSOA,Healthfulness,Hours,Opening Time Monday,Opening Time Tuesday,Opening Time Wednesday,Opening Time Thursday,Opening Time Friday,Opening Time Saturday,Opening Time Sunday,place_id,Open_weekday
310,Small Supermarket,Co-op,CO-OP CAMBRIDGE ROAD - CHURCHTOWN,"142 Cambridge Road, Churchtown, Southport, PR9 9RZ",PR9 9RZ,53.661174,-2.968006,E01007032,0.8,"[[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]]",7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,ChIJPcPGYJ8_e0gRiO9ksTNY-pg,"['Monday: 7:00 AM – 10:00 PM', 'Tuesday: 7:00 AM – 10:00 PM', 'Wednesday: 7:00 AM – 10:00 PM', 'Thursday: 7:00 AM – 10:00 PM', 'Friday: 7:00 AM – 10:00 PM', 'Saturday: 7:00 AM – 10:00 PM', 'Sunday: 7:00 AM – 10:00 PM']"
311,Small Supermarket,Co-op,CO-OP HOYLAKE - MARKET STREET,"110 Market Street, Wirral, CH47 3BE",CH47 3BE,53.394819,-3.174431,E01007202,0.8,"[[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]]",7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,ChIJZ0vfVswpe0gR7eWdGu5hazo,"['Monday: 7:00 AM – 10:00 PM', 'Tuesday: 7:00 AM – 10:00 PM', 'Wednesday: 7:00 AM – 10:00 PM', 'Thursday: 7:00 AM – 10:00 PM', 'Friday: 7:00 AM – 10:00 PM', 'Saturday: 7:00 AM – 10:00 PM', 'Sunday: 7:00 AM – 10:00 PM']"
312,Convenience Store,OneStop,ONESTOP,"South Road,  L22 0LY Liverpool ",L22 0LY,53.474989,-3.025416,E01006956,-0.6,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
313,Convenience Store,OneStop,ONESTOP,"2-4 Cross Green,  L37 4BJ Liverpool ",L37 4BJ,53.554235,-3.058247,E01007082,-0.6,"[[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]]",7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,ChIJaaCVpxs7e0gRn-oCGFcaFO0,"['Monday: 7:00 AM – 10:00 PM', 'Tuesday: 7:00 AM – 10:00 PM', 'Wednesday: 7:00 AM – 10:00 PM', 'Thursday: 7:00 AM – 10:00 PM', 'Friday: 7:00 AM – 10:00 PM', 'Saturday: 7:00 AM – 10:00 PM', 'Sunday: 7:00 AM – 10:00 PM']"
314,Convenience Store,OneStop,ONESTOP,"143 Wallasey Village, CH45 3LF Wallasey ",CH45 3LF,53.424449,-3.065886,E01007313,-0.6,"[[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",5:00 - 19:00,5:00 - 19:00,5:00 - 19:00,5:00 - 19:00,5:00 - 19:00,5:00 - 19:00,5:00 - 13:00,ChIJJ76MgmUme0gRqhAJbZ1wZOM,"['Monday: 5:00 AM – 7:00 PM', 'Tuesday: 5:00 AM – 7:00 PM', 'Wednesday: 5:00 AM – 7:00 PM', 'Thursday: 5:00 AM – 7:00 PM', 'Friday: 5:00 AM – 7:00 PM', 'Saturday: 5:00 AM – 7:00 PM', 'Sunday: 5:00 AM – 1:00 PM']"
315,Convenience Store,OneStop,ONESTOP,"49b Arrowe Park Road, CH49 0UB Wirral ",CH49 0UB,53.383782,-3.098576,E01007302,-0.6,"[[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]]",7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,ChIJc67LgNcne0gRTI3Y2dkpgZ8,"['Monday: 7:00 AM – 10:00 PM', 'Tuesday: 7:00 AM – 10:00 PM', 'Wednesday: 7:00 AM – 10:00 PM', 'Thursday: 7:00 AM – 10:00 PM', 'Friday: 7:00 AM – 10:00 PM', 'Saturday: 7:00 AM – 10:00 PM', 'Sunday: 7:00 AM – 10:00 PM']"
316,Convenience Store,OneStop,ONESTOP,"1204 New Chester Road, CH62 9AE Wirral ",CH62 9AE,53.313213,-2.965142,E01007164,-0.6,"[[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]]",7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,ChIJIWhE-yDfekgRaADv_mgmlNA,"['Monday: 7:00 AM – 10:00 PM', 'Tuesday: 7:00 AM – 10:00 PM', 'Wednesday: 7:00 AM – 10:00 PM', 'Thursday: 7:00 AM – 10:00 PM', 'Friday: 7:00 AM – 10:00 PM', 'Saturday: 7:00 AM – 10:00 PM', 'Sunday: 7:00 AM – 10:00 PM']"
317,Convenience Store,OneStop,ONESTOP,"223 Chester Road,  WA6 0AD Frodsham ",WA6 0AD,53.27445,-2.768914,E01018697,-0.6,"[[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]]",6:00 - 22:00,6:00 - 22:00,6:00 - 22:00,6:00 - 22:00,6:00 - 22:00,6:00 - 22:00,6:00 - 22:00,ChIJ_wXpB__jekgR7wTg8QVlqOo,"['Monday: 6:00 AM – 10:00 PM', 'Tuesday: 6:00 AM – 10:00 PM', 'Wednesday: 6:00 AM – 10:00 PM', 'Thursday: 6:00 AM – 10:00 PM', 'Friday: 6:00 AM – 10:00 PM', 'Saturday: 6:00 AM – 10:00 PM', 'Sunday: 6:00 AM – 10:00 PM']"
318,Convenience Store,OneStop,ONESTOP,"171 Upholland Road,  WN5 7EF Wigan ",WN5 7EF,53.518427,-2.713375,E01006368,-0.6,"[[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]]",7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,ChIJrTD6U7wae0gR0sZHpS8wozY,"['Monday: 7:00 AM – 10:00 PM', 'Tuesday: 7:00 AM – 10:00 PM', 'Wednesday: 7:00 AM – 10:00 PM', 'Thursday: 7:00 AM – 10:00 PM', 'Friday: 7:00 AM – 10:00 PM', 'Saturday: 7:00 AM – 10:00 PM', 'Sunday: 7:00 AM – 10:00 PM']"
319,Convenience Store,OneStop,ONESTOP,"77-81 High Street,  CH5 4DD Deeside ",CH5 4DD,53.215442,-3.047705,W01000283,-0.6,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
320,Convenience Store,OneStop,ONESTOP,"5 Faulkner Street,  CH2 3BD Chester ",CH2 3BD,53.199546,-2.87636,E01018343,-0.6,"[[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]]",7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,ChIJD-Y8iFvdekgRwr8LWJarMSI,"['Monday: 7:00 AM – 10:00 PM', 'Tuesday: 7:00 AM – 10:00 PM', 'Wednesday: 7:00 AM – 10:00 PM', 'Thursday: 7:00 AM – 10:00 PM', 'Friday: 7:00 AM – 10:00 PM', 'Saturday: 7:00 AM – 10:00 PM', 'Sunday: 7:00 AM – 10:00 PM']"
321,Convenience Store,OneStop,ONESTOP,"7173 Garden Lane,  CH1 4EN Chester ",CH1 4EN,53.195274,-2.896359,E01018329,-0.6,"[[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]]",7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,ChIJ9bmLVjjdekgRmCCgY3UjdME,"['Monday: 7:00 AM – 10:00 PM', 'Tuesday: 7:00 AM – 10:00 PM', 'Wednesday: 7:00 AM – 10:00 PM', 'Thursday: 7:00 AM – 10:00 PM', 'Friday: 7:00 AM – 10:00 PM', 'Saturday: 7:00 AM – 10:00 PM', 'Sunday: 7:00 AM – 10:00 PM']"
322,Convenience Store,OneStop,ONESTOP,"2526 York Road, CH1 3LR Chester ",CH1 3LR,53.192697,-2.885199,E01018326,-0.6,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
323,Convenience Store,OneStop,ONESTOP,"30-32 Belmont Street,  PR8 1LY Southport ",PR8 1LY,53.640037,-3.010903,E01006971,-0.6,"[[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]]",7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,ChIJYUqnWc8-e0gR81s8Nlj9_iU,"['Monday: 7:00 AM – 10:00 PM', 'Tuesday: 7:00 AM – 10:00 PM', 'Wednesday: 7:00 AM – 10:00 PM', 'Thursday: 7:00 AM – 10:00 PM', 'Friday: 7:00 AM – 10:00 PM', 'Saturday: 7:00 AM – 10:00 PM', 'Sunday: 7:00 AM – 10:00 PM']"
324,Convenience Store,OneStop,ONESTOP,"10 Guy Lane,  CH3 7NX Chester ",CH3 7NX,53.173225,-2.81351,E01018385,-0.6,"[[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]]",7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,ChIJg900EIjoekgRtKKl2st9G5E,"['Monday: 7:00 AM – 10:00 PM', 'Tuesday: 7:00 AM – 10:00 PM', 'Wednesday: 7:00 AM – 10:00 PM', 'Thursday: 7:00 AM – 10:00 PM', 'Friday: 7:00 AM – 10:00 PM', 'Saturday: 7:00 AM – 10:00 PM', 'Sunday: 7:00 AM – 10:00 PM']"
325,Convenience Store,OneStop,ONESTOP,"49 Ffordd Talargoch, LL19 8NP Prestatyn ",LL19 8NP,53.316141,-3.41041,W01000217,-0.6,"[[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]]",7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,ChIJmwGr90wrZUgRJg5jWRbZplM,"['Monday: 7:00 AM – 10:00 PM', 'Tuesday: 7:00 AM – 10:00 PM', 'Wednesday: 7:00 AM – 10:00 PM', 'Thursday: 7:00 AM – 10:00 PM', 'Friday: 7:00 AM – 10:00 PM', 'Saturday: 7:00 AM – 10:00 PM', 'Sunday: 7:00 AM – 10:00 PM']"
326,Convenience Store,OneStop,ONESTOP,"2 Ffordd Ffynnon, LL19 8BA Prestatyn ",LL19 8BA,53.324013,-3.419018,W01000221,-0.6,"[[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]]",7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,7:00 - 22:00,ChIJGWa8N_QpZUgRdkcA86Iq86A,"['Monday: 7:00 AM – 10:00 PM', 'Tuesday: 7:00 AM – 10:00 PM', 'Wednesday: 7:00 AM – 10:00 PM', 'Thursday: 7:00 AM – 10:00 PM', 'Friday: 7:00 AM – 10:00 PM', 'Saturday: 7:00 AM – 10:00 PM', 'Sunday: 7:00 AM – 10:00 PM']"
